Sherilyn Coopwood,34097.0
Jane Tyler,200.0
Angelic Graetz,137.0
Timothy Gibson,136.0
Juan Walsh,90.0
Beth Wilensky,90.0
Anjelica Hoger,80.0
Maia Ballerini,80.0
Sachiko Sanabria,76.0
Wilhelmina Nybo,68.0
Herman Todd,55.0
Lavona Smola,53.0
Laurice Eichenberg,47.0
Yulanda Maymon,45.0
Cora Gonzalez,44.0
Palmer Kilborne,42.0
Harvey Turner,38.0
Jaunita Westen,36.0
Jimmy Llewellyn,35.0
Eula Screen,35.0
Bernard Harper,33.0
Velvet Tavana,30.0
Millie Reed,29.0
Herman Delaware,29.0
Alex Wilkins,29.0
Amelia Wright,27.0
Sophie Collier,26.0
Santiago Batten,24.0
Terrilyn Overkamp,24.0
Phoebe Hawkins,24.0
David Phillips,24.0
Kevin Gaboury,23.0
Alexander Stevenson,21.0
Lizzie Reese,20.0
Harry Padilla,20.0
Deann Gladwin,20.0
Bulah Breheny,19.0
Brent Roberson,19.0
Madaline Kreitzer,18.0
Erin Suddarth,18.0
Kenneth Brooks,18.0
Milton Stephens,18.0
Christopher Foster,17.0
Daphne Cassar,17.0
Micah Domeier,17.0
Minnie Brady,16.0
Mabel Ramirez,15.0
Rebecca Jefferson,15.0
Jay Barnes,15.0
Cory King,15.0
Diane Cuti,15.0
Adriene Carbonella,15.0
See Bania,15.0
Hortensia Dahme,15.0
Prudence Rosol,14.0
Ellsworth Yannuzzi,14.0
Austin Delgado,14.0
Chase Hines,14.0
Tenesha Iwasaki,14.0
Charlette Coar,14.0
Fallon Altop,14.0
Evangelina Herbold,14.0
Phebe Corlew,14.0
Cherelle Kuss,14.0
Phebe Lucus,14.0
Alfreda Shigemi,13.0
Erich Induddi,13.0
Della Peterson,13.0
Clayton Morrison,12.0
Coleen Vanderford,12.0
Harry Collins,12.0
Lois McDonald,12.0
Antonia Esque,12.0
Stefany Merck,12.0
Lura Chapman,12.0
Milton Pratt,12.0
Carrie Bumgarner,12.0
Julia Hunter,11.0
Denis Ewell,11.0
Connor Patrick,11.0
Queen Gennett,11.0
Darrell Pena,11.0
Duane Aguilar,11.0
Miguel Brooks,10.0
