Timothy Gibson,65087.0
Robbie Tanzi,2890.0
Alpha Chessor,367.0
Jane Tyler,327.0
Juan Walsh,176.0
Maia Ballerini,140.0
Sachiko Sanabria,135.0
Wilhelmina Nybo,109.0
Lavona Smola,107.0
Herman Todd,106.0
Yulanda Maymon,89.0
Lillia Steffensmeier,89.0
Sherilyn Coopwood,85.0
Laurice Eichenberg,80.0
Harvey Turner,74.0
Palmer Kilborne,73.0
Alex Wilkins,63.0
Jimmy Llewellyn,61.0
Bulah Breheny,56.0
Sophie Collier,56.0
Millie Reed,55.0
Jaunita Westen,54.0
Phoebe Hawkins,53.0
Amelia Wright,52.0
Abram Chrabasz,50.0
Kevin Gaboury,50.0
See Bania,47.0
Eula Screen,46.0
Bernard Harper,46.0
Lizzie Reese,45.0
Hortensia Dahme,44.0
Alexander Stevenson,42.0
Madaline Kreitzer,40.0
Daphne Cassar,40.0
David Phillips,39.0
Deann Gladwin,39.0
Reagan Engard,39.0
Santiago Batten,39.0
Brent Roberson,38.0
Charlette Coar,38.0
Connor Patrick,37.0
Aaron Harper,35.0
Jerry Kleindienst,32.0
Marissa Harryman,32.0
Estella Greene,31.0
Herman Delaware,31.0
Phebe Corlew,30.0
Adriene Carbonella,30.0
Terrilyn Overkamp,30.0
Evangelina Herbold,29.0
Emily Salazar,29.0
Lura Chapman,29.0
Arvilla Bochat,28.0
Leroy Hamilton,28.0
Mabel Ramirez,27.0
Chandra Durepo,27.0
Vernon Joseph,27.0
Jay Barnes,26.0
Christopher Foster,26.0
Velvet Tavana,26.0
Tess Hellmann,26.0
Darrell Pena,26.0
Cory King,26.0
Milton Stephens,26.0
Erin Suddarth,25.0
Nell Dixon,25.0
Shawnda Wirght,24.0
Emilie Anderson,24.0
Susannah Saxena,24.0
Clayton Morrison,23.0
Sabine Braunberger,23.0
Micah Domeier,23.0
Harry Padilla,23.0
Cherelle Kuss,23.0
Bethanie Trani,23.0
Alfreda Shigemi,22.0
Lashay Ruprecht,22.0
Pearl Tran,22.0
Denis Ewell,22.0
Aron Farmar,22.0
Chanell Luciano,21.0
May Bowen,21.0
Minnie Brady,21.0
Loura Freytas,21.0
Kenneth Brooks,21.0
Julian Johnson,21.0
Percy Oba,21.0
Ellsworth Yannuzzi,21.0
Callie Glover,20.0
Coleen Vanderford,20.0
Rebecca Jefferson,20.0
Diane Cuti,20.0
Fallon Altop,19.0
Della Peterson,19.0
Jasmin Donoho,19.0
Stefany Merck,19.0
Loretta Castillo,19.0
Miguel Brooks,19.0
Josefina Baronne,19.0
Rose Hogan,19.0
Pearle Fedrick,19.0
Slyvia Zoellick,19.0
Jesus Myers,18.0
Gene Massey,18.0
Vincenza Kuse,18.0
Lela Soto,18.0
Kathi Montcalm,18.0
Garrett Sanfilippo,18.0
Duane Aguilar,18.0
Tiana Sichting,17.0
Manuel Moxley,17.0
Mabelle Morgan,17.0
Jon Schudel,17.0
Sean McDonald,17.0
Kayleigh Sember,17.0
Ivory Soderling,17.0
Elizebeth Bettner,17.0
Rigoberto Feindt,17.0
Tamekia Gompert,17.0
Queen Gennett,16.0
Carlos Caldwell,16.0
Olive Quinn,16.0
Talia Dorantes,16.0
Brad Trapanese,16.0
Erich Induddi,16.0
Marivel Fiser,16.0
Sherly Roswell,16.0
Tyler Obrien,16.0
Celsa Combe,16.0
Rosa Snyder,16.0
Tenesha Iwasaki,16.0
Carrie Bumgarner,16.0
Jeri Heeg,15.0
James Moreno,15.0
Phebe Lucus,15.0
Roger Hardy,15.0
Milton Pratt,15.0
Merlin Topal,15.0
Edris Kozusko,15.0
Jared Carter,15.0
Adele French,15.0
Bianca Miccio,15.0
Vincent Grippi,15.0
Etta Allen,15.0
Carl Wms,15.0
Viva Othman,15.0
Lester Jimenez,14.0
Creola Minges,14.0
Christian Elkan,14.0
Julia Hunter,14.0
Roselia Lauer,14.0
Deangelo Alpaugh,14.0
Song Withey,14.0
Josephine Lawson,14.0
Carmelina Kuban,14.0
Gwyneth Ora,14.0
Beryl Caraig,14.0
Herbert Dawson,14.0
Mason Berrones,14.0
Antonia Esque,14.0
Tyler Mann,14.0
Harry Collins,14.0
Bella Forrer,14.0
Toshia Kestler,14.0
Shane Mcconchie,13.0
Freida Conninghan,13.0
Enid Woznick,13.0
Etta Pierce,13.0
Numbers Hoar,13.0
Lora Owen,13.0
Victoria Aguilar,13.0
Lucienne Tatsuta,13.0
Dennise Atherholt,13.0
Jackeline Silbert,13.0
Edison Lothrop,13.0
James Ferguson,13.0
Devin Marshall,13.0
Lucile Fuller,12.0
Samuel Czartoryski,12.0
Cecelia Price,12.0
Verna Henderson,12.0
Dustin Lowe,12.0
Ray Ortiz,12.0
Della Conner,12.0
Chase Hines,12.0
Rhonda Hanscom,12.0
Jeffry Scheiblich,12.0
Gregory Saunders,12.0
Kimberly Pino,12.0
Gwenn Poinsette,12.0
Cicely Hervol,12.0
Dalene Govert,12.0
Adam Torres,12.0
Shu Krissie,12.0
Allie Fowler,12.0
Silvana Barbarino,12.0
Louis Soto,12.0
Stefany Sparling,11.0
Samuel Babel,11.0
Margaret Erickson,11.0
Jenifer Galleher,11.0
Normand Janicki,11.0
Georgie Miyataki,11.0
Renetta Furlong,11.0
Lala Ridenour,11.0
Rosalind Anibal,11.0
Glory Lotta,11.0
Keesha Modrak,11.0
Ruth Bishop,11.0
Terrell Debrita,11.0
Kalyn Thramer,11.0
Jestine Stiggers,11.0
Mathew Decraene,11.0
Joselyn Tshudy,11.0
Tianna Rufener,11.0
Lavette Toure,11.0
Larue Beltran,11.0
Blake Bryant,11.0
Luella Hanson,11.0
Eric Lorey,11.0
Amanda Salizar,11.0
Ian Kennedy,11.0
Jack Wojnicki,11.0
Evette Baucher,11.0
Cody Kim,11.0
Edgar Juvera,11.0
Bryan Bradley,11.0
Sau Faiella,11.0
Grace Stone,11.0
Hermine Danas,10.0
Leonard Briggs,10.0
Enola Pierdon,10.0
Lois McDonald,10.0
Duncan Emenaha,10.0
Latasha Camper,10.0
Pei Galm,10.0
Cordelia Butler,10.0
Caroline Stewart,10.0
Wilber Majorga,10.0
Lorrine Roseum,10.0
Andre Murphy,10.0
Arnulfo Hansome,10.0
Lynetta Ridpath,10.0
Wesley Garcia,10.0
Eunice Adams,10.0
Eugenia Rivera,10.0
Alta Ward,10.0
Cyril Dushaj,10.0
Barbra Dekle,10.0
Jared Schlieter,10.0
Mozella Crockwell,10.0
Somer Sumerall,10.0
Glennis Larimer,10.0
Laurine Vallien,10.0
Marty Kincheloe,10.0
Carla Prich,10.0
Arcelia Stottlemyer,10.0
Martine Assaf,10.0
Lena Cobb,10.0
Marie Murray,10.0
Brice Meche,10.0
Titus Mcgown,10.0
Marva Carnohan,10.0
Birgit Sebron,10.0
Sophie Fowler,10.0
Austin Delgado,10.0
Izola Nobriga,10.0
Agnes Jeskie,10.0
Helen May,10.0
Pandora Poovey,9.0
Phoebe Biringer,9.0
Cinthia Tappendorf,9.0
Mitchell Vega,9.0
Josephine Holloway,9.0
Kari Dayem,9.0
Jenise Brenneis,9.0
Donn Kohatsu,9.0
Dortha Bratt,9.0
Bradley Smithhisler,9.0
Maris Artinian,9.0
Milda Neske,9.0
Raina Hearl,9.0
Helen Shaw,9.0
Janise Mittleman,9.0
Alayna Lightbourne,9.0
